,CANTON,EDAD,ES_URBANO,SEXO,ES_DEPENDIENTE,ESTADO_VIVIENDA,E.HACINAMIENTO,ALFABETIZACION,ESCOLARIDAD_PROMEDIO,ASISTENCIA_EDUCACION,FUERZA_DE_TRABAJO,SEGURO,N.EXTRANJERO,C.DISCAPACIDAD,POBLACION_TOTAL,SUPERFICIE,DENSIDAD_POBLACION,VIVIENDAS_INDIVIDUALES_OCUPADAS,PROMEDIO_DE_OCUPANTES,P.JEFAT.FEMENINA,P.JEFAT.COMPARTIDA,VOTO_R1,VOTO_R2,ES_ENTRENAMIENTO,PREDICCION_R1,PREDICCION_R2,PREDICCION_R2_CON_R1
211,ALAJUELITA,30,1,0,0,1,0,1,10.7,0,0,0,0,0,77603,21.2,3666,19832,3.91,36.3,5.8,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
212,POAS,57,1,1,0,1,0,1,3.9,0,0,0,0,1,29199,73.8,395,7906,3.69,22.8,9.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
213,DESAMPARADOS,52,1,1,0,1,0,1,8.7,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
214,TIBAS,34,1,1,0,1,0,1,13.1,0,0,0,0,0,64842,8.1,7956,19160,3.38,40.1,7.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
215,GOICOECHEA,29,1,1,0,1,0,1,10.5,0,0,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
216,ALAJUELITA,30,1,1,0,1,1,1,9.7,0,0,0,0,0,77603,21.2,3666,19832,3.91,36.3,5.8,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
217,GOICOECHEA,56,1,0,0,1,0,1,7.7,0,0,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,NUEVA GENERACION,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
218,ALAJUELITA,56,0,0,0,1,0,1,5.6,0,1,0,0,1,77603,21.2,3666,19832,3.91,36.3,5.8,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
219,SAN JOSE,37,1,0,0,1,1,1,8.3,0,1,1,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
220,LIMON,34,1,0,0,0,0,1,7.7,0,0,0,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
221,VALVERDE VEGA,64,1,1,0,0,0,1,6.9,0,1,0,0,0,18085,120.3,150,5054,3.57,26.6,7.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
222,DESAMPARADOS,38,1,0,0,1,1,1,7.6,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
223,BELEN,20,1,0,0,1,0,1,13.2,0,0,0,1,0,21633,12.1,1780,6011,3.59,28.6,10.6,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
224,ASERRI,24,1,1,0,0,0,1,9.7,0,0,1,0,0,57892,167.1,346,16120,3.59,30.0,5.8,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
225,HEREDIA,61,1,0,0,0,0,1,9.4,0,0,1,0,0,123616,282.6,437,35216,3.5,34.9,9.2,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
226,ESCAZU,42,1,1,0,1,0,1,10.4,0,1,1,1,1,56509,34.5,1638,16565,3.4,32.5,8.7,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
227,NICOYA,19,0,1,0,1,0,1,11.0,0,0,0,0,0,50825,1333.7,38,15038,3.38,30.7,5.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
228,SAN RAFAEL,40,1,0,0,1,0,1,10.6,0,1,0,0,0,45965,48.4,950,12957,3.54,30.5,10.3,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
229,SANTA CRUZ,63,0,1,0,0,0,1,6.4,0,0,1,1,0,55104,1312.3,42,16645,3.31,31.7,4.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
230,TARRAZU,21,0,1,0,0,0,1,6.5,0,1,0,0,0,16280,297.5,55,4551,3.58,23.0,13.2,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
231,GUATUSO,41,0,1,0,0,0,1,8.8,0,0,0,1,0,15508,758.3,20,4409,3.51,22.4,7.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
232,CURRIDABAT,33,1,1,0,1,0,1,11.3,0,0,0,0,0,65206,15.9,4088,19146,3.4,35.2,8.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
233,PEREZ ZELEDON,44,1,1,0,1,0,1,6.1,0,1,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
234,LA UNION,37,1,1,0,1,0,1,10.2,0,1,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,NUEVA GENERACION,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
235,TURRIALBA,57,1,0,0,1,0,1,4.0,0,0,1,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
236,GUACIMO,56,0,0,0,0,0,1,5.0,0,1,0,0,0,41266,576.5,72,11797,3.47,27.6,5.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
237,SAN ISIDRO,25,1,1,0,1,0,1,10.5,0,0,0,0,0,20633,27.0,765,5807,3.54,28.5,11.9,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
238,SAN JOSE,60,1,0,0,1,0,1,11.2,0,0,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
239,SANTO DOMINGO,35,1,1,0,1,0,1,13.2,0,0,0,0,0,40072,24.8,1613,11496,3.48,30.4,10.1,MOVIMIENTO LIBERTARIO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
240,GOICOECHEA,53,1,0,0,1,0,1,10.7,0,0,0,0,0,115084,31.5,3653,32520,3.53,37.1,7.3,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
241,TURRUBARES,38,0,0,0,1,0,1,6.3,0,0,0,0,0,5512,415.3,13,1679,3.27,24.2,10.9,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
242,LIMON,30,0,1,0,1,0,1,7.7,0,0,0,1,0,94415,1765.8,53,26666,3.52,32.7,4.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
243,ALAJUELITA,19,1,1,0,0,0,1,10.7,0,0,0,0,0,77603,21.2,3666,19832,3.91,36.3,5.8,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
244,HEREDIA,60,1,0,0,0,0,1,11.4,0,0,1,0,0,123616,282.6,437,35216,3.5,34.9,9.2,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
245,SAN RAFAEL,27,1,0,0,1,0,1,8.6,0,1,0,0,0,45965,48.4,950,12957,3.54,30.5,10.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
246,HEREDIA,59,1,0,0,0,0,1,9.4,0,1,0,1,0,123616,282.6,437,35216,3.5,34.9,9.2,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
247,LA UNION,42,1,1,0,0,1,1,12.2,0,1,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
248,LA UNION,33,1,0,0,1,0,0,9.2,0,0,0,0,0,99399,44.8,2217,26979,3.67,31.5,8.4,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
249,TURRIALBA,39,0,1,0,0,1,1,7.3,0,0,0,0,0,69616,1642.7,42,20453,3.4,26.5,8.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
250,SAN RAMON,25,0,0,0,1,0,1,9.0,0,1,0,0,0,80566,1018.6,79,23301,3.44,28.4,8.3,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
251,CARRILLO,30,1,1,0,0,0,1,6.8,0,0,1,1,0,37122,577.5,64,10141,3.65,29.2,5.8,NULO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
252,SANTO DOMINGO,45,1,1,0,0,0,1,10.2,0,0,0,0,0,40072,24.8,1613,11496,3.48,30.4,10.1,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
253,SAN CARLOS,44,0,0,0,0,0,1,6.6,0,0,0,1,0,163745,3348.0,49,44966,3.62,24.7,7.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
254,MONTES DE ORO,64,0,1,0,0,0,1,6.1,0,0,0,1,0,12950,244.8,53,3929,3.29,24.8,8.4,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
255,VAZQUEZ DE CORONADO,21,1,1,0,1,0,1,10.8,1,0,0,0,1,60486,222.2,272,17155,3.52,31.3,8.1,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
256,SAN RAMON,49,1,0,0,1,0,1,9.0,0,0,0,0,0,80566,1018.6,79,23301,3.44,28.4,8.3,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
257,SAN RAMON,19,1,0,0,1,0,1,7.0,1,0,0,0,0,80566,1018.6,79,23301,3.44,28.4,8.3,RESTAURACION NACIONAL,NULO,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
258,VAZQUEZ DE CORONADO,39,1,0,0,1,0,1,8.8,0,0,0,0,0,60486,222.2,272,17155,3.52,31.3,8.1,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
259,OROTINA,20,0,0,0,1,0,1,10.6,1,1,0,0,0,20341,141.9,143,6024,3.37,27.8,5.1,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
260,GOICOECHEA,44,1,1,0,1,0,1,12.5,0,1,0,1,0,115084,31.5,3653,32520,3.53,37.1,7.3,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
261,PUNTARENAS,62,0,1,0,1,0,1,7.4,0,0,0,0,0,115019,1842.3,62,33228,3.44,29.9,4.8,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
262,LIMON,57,0,0,0,0,0,1,9.0,0,0,1,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,ACCESIBILIDAD SIN EXCLUSION,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
263,EL GUARCO,22,1,1,0,0,0,1,11.2,1,0,0,0,0,41793,167.7,249,10831,3.83,23.7,7.3,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
264,POCOCI,38,1,1,0,0,0,1,8.6,0,0,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
265,SAN JOSE,30,1,0,0,1,0,1,12.3,0,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
266,SAN CARLOS,32,1,1,0,0,0,1,7.6,0,0,1,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
267,SAN CARLOS,60,0,1,0,1,1,1,4.6,0,0,0,1,1,163745,3348.0,49,44966,3.62,24.7,7.6,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
268,VALVERDE VEGA,44,0,0,0,1,0,1,9.2,0,1,0,0,0,18085,120.3,150,5054,3.57,26.6,7.9,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
269,ALAJUELA,24,1,0,0,0,0,1,7.4,1,0,0,0,1,254886,388.4,656,72031,3.49,28.2,7.6,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
270,UPALA,44,0,1,0,0,1,1,8.0,0,0,0,0,1,43953,1580.7,28,11518,3.81,24.9,7.7,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
271,POAS,18,1,1,0,1,0,1,7.3,1,1,0,0,0,29199,73.8,395,7906,3.69,22.8,9.3,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
272,CARTAGO,61,0,1,0,1,0,1,9.6,0,1,0,0,1,147898,287.8,514,38618,3.8,28.7,6.4,ALIANZA DEMOCRATA CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
273,DESAMPARADOS,43,1,1,0,0,1,1,10.6,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
274,ALAJUELA,46,1,0,0,1,0,1,7.4,0,1,1,0,0,254886,388.4,656,72031,3.49,28.2,7.6,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
275,DESAMPARADOS,27,1,1,0,1,0,1,11.6,0,0,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
276,LIMON,57,1,0,0,0,0,1,7.0,0,0,0,0,0,94415,1765.8,53,26666,3.52,32.7,4.4,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
277,GOICOECHEA,26,1,0,0,0,0,1,10.5,0,1,0,1,0,115084,31.5,3653,32520,3.53,37.1,7.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
278,GRECIA,32,0,0,0,1,0,1,10.8,0,0,1,0,0,76898,395.7,194,21709,3.53,24.0,7.0,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
279,TURRIALBA,52,0,1,0,0,0,1,4.0,0,0,0,0,1,69616,1642.7,42,20453,3.4,26.5,8.3,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
280,CARTAGO,48,1,0,0,1,0,1,9.8,0,0,0,0,0,147898,287.8,514,38618,3.8,28.7,6.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
281,SANTO DOMINGO,24,1,1,0,1,0,1,9.2,1,1,0,0,0,40072,24.8,1613,11496,3.48,30.4,10.1,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
282,ALAJUELA,59,1,0,0,0,0,1,9.4,0,0,0,0,1,254886,388.4,656,72031,3.49,28.2,7.6,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
283,PEREZ ZELEDON,28,0,1,0,0,0,1,9.1,0,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,INTEGRACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
284,PEREZ ZELEDON,40,0,0,0,1,0,1,9.1,0,1,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,NULO,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
285,SAN JOSE,59,1,1,0,0,0,1,11.2,0,0,1,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,NULO,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
286,ALAJUELA,60,1,0,0,0,0,1,7.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
287,SAN CARLOS,64,1,1,0,1,0,1,4.6,0,0,0,0,0,163745,3348.0,49,44966,3.62,24.7,7.6,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
288,ALAJUELA,25,1,0,0,1,0,1,9.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
289,BAGACES,21,0,0,0,0,0,1,8.8,1,0,0,0,0,19536,1273.5,15,5615,3.48,26.8,5.5,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
290,SAN JOSE,33,1,0,0,1,0,1,9.3,1,1,0,0,0,288054,44.6,6456,81903,3.5,39.6,6.9,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
291,GRECIA,54,0,1,0,1,0,0,7.6,0,0,0,1,1,76898,395.7,194,21709,3.53,24.0,7.0,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
292,CARRILLO,57,1,1,0,0,0,0,7.0,0,0,0,0,0,37122,577.5,64,10141,3.65,29.2,5.8,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
293,OSA,49,1,0,0,1,0,1,5.5,0,0,0,0,0,29433,1930.2,15,8904,3.3,26.6,8.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
294,CARRILLO,22,0,0,0,0,0,1,6.8,1,1,0,0,0,37122,577.5,64,10141,3.65,29.2,5.8,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
295,CURRIDABAT,58,1,1,0,1,0,1,8.4,0,0,0,0,0,65206,15.9,4088,19146,3.4,35.2,8.5,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
296,PEREZ ZELEDON,53,1,1,0,1,1,1,7.8,0,0,0,0,0,134534,1905.5,71,38508,3.48,29.3,7.8,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
297,CARRILLO,26,0,0,0,1,0,1,6.8,0,0,1,0,0,37122,577.5,64,10141,3.65,29.2,5.8,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
298,ALAJUELA,36,0,1,0,1,0,1,11.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,LIBERACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
299,QUEPOS,22,1,0,0,0,0,1,8.8,0,0,0,0,0,26861,543.8,49,8094,3.32,24.6,8.0,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
300,HOJANCHA,58,0,0,0,1,0,1,3.5,0,0,0,0,0,7197,261.4,28,2028,3.55,24.4,9.3,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
301,DESAMPARADOS,19,1,0,0,1,0,1,10.6,0,1,0,0,0,208411,118.3,1762,57355,3.62,34.2,6.9,ACCION CIUDADANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
302,LIBERIA,64,1,0,0,1,0,1,9.5,0,0,0,0,0,62987,1436.5,44,16577,3.75,33.1,7.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
303,GRECIA,26,1,0,0,0,0,1,6.8,0,1,0,0,0,76898,395.7,194,21709,3.53,24.0,7.0,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
304,HEREDIA,25,1,0,0,1,0,1,10.2,0,0,0,0,0,123616,282.6,437,35216,3.5,34.9,9.2,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
305,ALAJUELA,32,1,0,0,1,0,1,11.4,0,0,0,0,0,254886,388.4,656,72031,3.49,28.2,7.6,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
306,SIQUIRRES,32,1,1,0,0,0,1,6.2,0,0,0,0,0,56786,860.2,66,16206,3.49,25.0,6.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
307,LA CRUZ,63,0,1,0,0,0,1,3.5,0,1,1,0,0,19181,1383.9,14,4732,4.05,27.6,7.3,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
308,POCOCI,43,1,0,0,1,0,1,5.6,0,0,0,0,0,125962,2403.5,52,36238,3.46,26.5,6.3,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
309,ESCAZU,29,1,1,0,1,0,1,10.4,0,1,0,0,0,56509,34.5,1638,16565,3.4,32.5,8.7,LIBERACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
310,MORAVIA,63,1,0,0,1,0,1,11.1,0,0,0,0,0,56919,28.6,1989,16874,3.36,33.9,8.3,INTEGRACION NACIONAL,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
311,HEREDIA,31,1,1,0,0,0,1,9.2,0,0,0,1,1,123616,282.6,437,35216,3.5,34.9,9.2,ACCION CIUDADANA,RESTAURACION NACIONAL,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
312,SAN RAFAEL,20,1,1,0,1,0,1,11.6,1,0,0,0,0,45965,48.4,950,12957,3.54,30.5,10.3,RESTAURACION NACIONAL,ACCION CIUDADANA,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
313,TIBAS,20,1,0,0,1,0,1,9.1,1,0,1,0,0,64842,8.1,7956,19160,3.38,40.1,7.6,INTEGRACION NACIONAL,NULO,1,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
